image_path,label
datasets/train\subject-4\non_fall\4_laying\frame100.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame101.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame102.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame103.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame104.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame105.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame106.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame107.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame108.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame109.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame110.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame111.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame112.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame113.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame114.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame115.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame116.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame117.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame118.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame119.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame120.jpg,0
datasets/train\subject-4\non_fall\4_laying\frame121.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame000.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame001.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame002.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame003.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame004.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame005.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame006.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame007.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame008.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame009.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame010.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame011.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame012.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame013.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame014.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame015.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame016.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame017.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame018.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame019.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame020.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame021.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame022.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame023.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame024.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame025.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame026.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame027.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame028.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame029.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame030.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame031.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame032.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame033.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame034.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame035.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame036.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame037.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame038.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame039.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame040.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame041.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame042.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame043.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame044.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame045.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame046.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame047.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame048.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame049.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame050.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame051.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame052.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame053.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame054.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame055.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame056.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame057.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame058.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame059.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame060.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame061.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame062.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame063.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame064.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame065.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame066.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame067.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame068.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame069.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame070.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame071.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame072.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame073.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame074.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame075.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame076.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame077.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame078.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame079.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame080.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame081.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame082.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame083.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame084.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame085.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame086.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame087.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame088.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame089.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame090.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame091.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame092.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame093.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame094.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame095.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame096.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame097.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame098.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame099.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame100.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame101.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame102.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame103.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame104.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame105.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame106.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame107.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame108.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame109.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame110.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame111.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame112.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame113.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame114.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame115.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame116.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame117.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame118.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame119.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame120.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame121.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame122.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame123.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame124.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame125.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame126.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame127.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame128.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame129.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame130.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame131.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame132.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame133.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame134.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame135.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame136.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame137.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame138.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame139.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame140.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame141.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame142.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame143.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame144.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame145.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame146.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame147.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame148.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame149.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame150.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame151.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame152.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame153.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame154.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame155.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame156.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame157.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame158.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame159.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame160.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame161.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame162.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame163.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame164.jpg,0
datasets/train\subject-4\non_fall\4_picking\frame165.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame000.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame001.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame002.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame003.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame004.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame005.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame006.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame007.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame008.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame009.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame010.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame011.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame012.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame013.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame014.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame015.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame016.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame017.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame018.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame019.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame020.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame021.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame022.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame023.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame024.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame025.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame026.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame027.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame028.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame029.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame030.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame031.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame032.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame033.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame034.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame035.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame036.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame037.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame038.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame039.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame040.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame041.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame042.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame043.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame044.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame045.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame046.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame047.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame048.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame049.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame050.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame051.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame052.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame053.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame054.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame055.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame056.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame057.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame058.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame059.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame060.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame061.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame062.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame063.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame064.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame065.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame066.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame067.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame068.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame069.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame070.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame071.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame072.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame073.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame074.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame075.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame076.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame077.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame078.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame079.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame080.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame081.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame082.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame083.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame084.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame085.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame086.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame087.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame088.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame089.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame090.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame091.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame092.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame093.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame094.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame095.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame096.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame097.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame098.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame099.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame100.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame101.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame102.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame103.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame104.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame105.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame106.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame107.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame108.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame109.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame110.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame111.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame112.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame113.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame114.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame115.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame116.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame117.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame118.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame119.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame120.jpg,0
datasets/train\subject-4\non_fall\4_squat\frame121.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame000.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame001.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame002.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame003.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame004.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame005.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame006.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame007.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame008.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame009.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame010.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame011.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame012.jpg,0
datasets/train\subject-4\non_fall\4_stretching\frame013.jpg,0
